Code Article;Libellé famille article;Fournisseur;Désignation courte article;Prix de vente Ht tarif|;Prix de vente Ttc tarif|;Prix de vente Ht tarif|BYMAL;Prix de vente Ttc tarif|BYMAL;Prix de vente Ht tarif|N;Prix de vente Ttc tarif|N;Prix de vente Ht tarif|NPRO;Prix de vente Ttc tarif|NPRO;Prix de vente Ht tarif|PHAR;Prix de vente Ttc tarif|PHAR;Prix de vente Ht tarif|ROBIN;Prix de vente Ttc tarif|ROBIN;Prix de vente Ht tarif|TP;Prix de vente Ttc tarif|TP;Prix de vente Ht tarif|TROPI;Prix de vente Ttc tarif|TROPI;Date_MAJ
MOBLI5310-NOI;MOBILIER;;FAUTEUIL DE COIFFAGE MODEL 5310 NOIR;414,75;450,00;0,00;0,00;373,27;405,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBLI648--NOI;MOBILIER;;BAC A SHAMPOING MODEL BX-648 NOIR;890,00;965,65;0,00;0,00;820,28;890,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBLI6617CNOI;MOBILIER;;TABOURET ROND SIMPLE 6617C NOIR;87,56;95,00;0,00;0,00;82,95;90,00;96,77;105,00;0,00;0,00;0,00;0,00;138,25;150,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBLI666A-NOI;MOBILIER;;BAC A SHAMPOING ALLONGE MODEL BX-666A NOIR;1281,11;1390,00;0,00;0,00;1096,77;1190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBLI681--NOI;MOBILIER;;BAC A SHAMPOING MODEL BX-681 NOIR & BEIGE;894,01;970,00;0,00;0,00;824,88;895,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBLI717--NOI;MOBILIER;;BAC A SHAMPOING MODEL BX-717 NOIR;890,00;965,65;0,00;0,00;847,93;920,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBLI878C-NOI;MOBILIER;;BAC A SHAMPOING MODEL BX-878C NOIR;890,00;965,65;0,00;0,00;820,28;890,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBLI901BXNOI;MOBILIER;;TABLE DE MASSAGE BX-901;322,58;350,00;0,00;0,00;290,32;315,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBLIBX640NOI;MOBILIER;;BAC A SHAMPOING MODEL BX-640 NOIR;820,28;890,00;0,00;0,00;783,41;850,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIACC46N&B;MOBILIER;;BANQUE D'ACCUEIL M746 NOIR & BLANC;459,00;498,01;0,00;0,00;414,75;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIACC48N&B;MOBILIER;;BANQUE D'ACCUEIL M748 NOIR & BLANC;399,00;432,92;0,00;0,00;349,31;379,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIACC49N&B;MOBILIER;;BANQUE D'ACCUEIL M749 NOIR & BLANC;399,00;432,92;0,00;0,00;349,31;379,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIBACCFARP;MOBILIER;;BAC LAVAGE NOIR M5521 A avec repose pied;820,28;890,00;0,00;0,00;737,33;800,00;912,44;990,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIBACCFSRP;MOBILIER;;BAC LAVAGE NOIR M5521 sans repose pied;783,41;850,00;0,00;0,00;760,37;825,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIBACSHSMP;MOBILIER;;BAC A SHAMPOING M518;590,00;640,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIBANQUK12;MOBILIER;;BANQUETTE NOIRE 3 PLACES K122 MANCHE BOIS;451,61;490,00;414,75;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIBANQUNOI;MOBILIER;;BANQUETTE NOIRE 3 PLACES K10;399,00;432,92;0,00;0,00;359,45;390,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIBARBI105;MOBILIER;;FAUTEUIL BARBIER MODEL M105;799,00;866,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMICHARINOI;MOBILIER;;CHARIOT NOIR & ALU M-998;147,47;160,00;0,00;0,00;124,42;135,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIFAUTENOI;MOBILIER;;FAUTEUIL DE COIFFAGE NOIR M248;399,00;432,92;0,00;0,00;322,58;350,00;442,89;480,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIFAUTLNOI;MOBILIER;;FAUTEUIL DE COIFFAGE NOIR COUTURE BLANCHE;414,75;450,00;0,00;0,00;368,66;400,00;460,83;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM2211NOI;MOBILIER;;FAUTEIUL BARBIER M2211A NOIR;506,91;550,00;0,00;0,00;451,61;490,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM2220NOI;MOBILIER;;FAUTEUIL DE COIFFAGE NOIR M2220;451,61;490,00;0,00;0,00;414,75;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM2225NOI;MOBILIER;;FAUTEUIL DE COIFFAGE NOIR M2225;322,58;350,00;0,00;0,00;267,28;290,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM2236NOI;MOBILIER;;FAUTEUIL DE COIFFAGE NOIR M2236;359,45;390,00;0,00;0,00;668,20;725,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM2316BLE;MOBILIER;;FAUTEUIL BARBIER M2316-2 BLEU;967,74;1050,00;0,00;0,00;875,58;950,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM2316NOI;MOBILIER;;FAUTEUIL BARBIER M2316-1 NOIR;1059,91;1150,00;0,00;0,00;875,58;950,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM527AARP;MOBILIER;;BAC LAVAGE NOIR M527 A avec repose pied;728,11;790,00;0,00;0,00;691,24;750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM5516NOI;MOBILIER;;BAC LAVAGE NOIR M5516;820,28;890,00;0,00;0,00;738,25;801,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM9945ROE;MOBILIER;;CHARIOT M9945 STYLE BARBIER;175,12;190,00;0,00;0,00;124,42;135,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM9946FIX;MOBILIER;;MEUBLE M9946 STYLE BARBIER;230,41;250,00;0,00;0,00;198,16;215,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMIM9949BOI;MOBILIER;;MEUBLE M9949 BOIS;156,68;170,00;0,00;0,00;138,25;150,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMITABOUDOS;MOBILIER;;TABOURET NOIR M317 selle avec dossier;78,34;85,00;0,00;0,00;73,73;80,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMITABOUNOI;MOBILIER;;TABOURET NOIR M316 selle sans dossier;73,73;80,00;0,00;0,00;69,12;75,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMITR110ROE;MOBILIER;;CHARIOT a ROULETTE TR-1100;220,28;239,00;0,00;0,00;175,12;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMSBANQU302;MOBILIER;;BANQUETTE D'ATTENTE NOIR / BOIS;270,00;292,95;0,00;0,00;230,41;249,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMSC003-BOI;MOBILIER;;FAUTEUIL NOIR C003 BOIS PIED DOREE;451,61;490,00;0,00;0,00;414,75;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMSFAUTE002;MOBILIER;;FAUTEUIL DE COIFFAGE MS002 NOIR;290,32;315,00;0,00;0,00;276,50;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMSFAUTE006;MOBILIER;;FAUTEUIL BARBIER MS006 NOIR;488,48;530,00;0,00;0,00;451,61;490,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMSFAUTE008;MOBILIER;;FAUTEUIL D'ATTENTE NOIR;225,00;244,13;0,00;0,00;184,33;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMSMEUBLZJ8;MOBILIER;;MEUBLE RANGEMENT ZJ08;161,29;175,00;145,16;157,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMSTABOUDOS;MOBILIER;;TABOURET NOIR D115 selle avec dossier;73,73;80,00;0,00;0,00;69,12;75,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBMSTABOUNOI;MOBILIER;;TABOURET NOIR D030 selle sans dossier;69,12;75,00;0,00;0,00;64,52;70,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBOGCHARINOI;MOBILIER;SINEL;CHARIOT E-TROLLEY ORIGINAL BEST BUY NOIR;155,76;169,00;138,25;150,00;0,00;0,00;175,12;190,00;0,00;0,00;0,00;0,00;230,41;250,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBOGPASSYNOI;MOBILIER;SINEL;CHARIOT 4 TIROIRS PASSY NOIRE;133,64;145,00;119,82;130,00;0,00;0,00;147,47;160,00;0,00;0,00;0,00;0,00;165,90;180,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXBACCFINX;MOBILIER;AUTRE;BAC A SHAMPOING INOX;414,75;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXBACCFPRO;MOBILIER;AUTRE;BAC A SHAMPOING PROFESSIONNEL;799,00;866,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXBACSHGRD;MOBILIER;AUTRE;BAC A SHAMPOOING MOBILE GRAND MODELE;147,47;160,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;165,90;180,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXBACSHMOY;MOBILIER;AUTRE;BAC A SHAMPOOING MOBILE MOYEN MODELE;118,89;129,00;0,00;0,00;82,95;90,00;129,03;140,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXBACSHPET;MOBILIER;AUTRE;BAC A SHAMPOOING MOBILE PM;69,12;75,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXBACSVNOI;MOBILIER;AUTRE;BAC A SERVIETTE METAL / TISSU NOIR;50,00;54,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXBANQUNOI;MOBILIER;AUTRE;BANQUETTE NOIR 3 ELEMENTS K112AD;506,91;550,00;451,61;490,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXBARBINOI;MOBILIER;AUTRE;FAUTEUIL BARBIER M2242 NOIR;967,74;1050,00;0,00;0,00;1553,00;1685,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXCHARIT02;MOBILIER;AUTRE;CHARIOT DE COIFFAGE TO-02;149,00;161,66;0,00;0,00;147,47;160,00;165,90;180,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXMIRORRCT;MOBILIER;AUTRE;MIROIR MURAL RECTANGULAIRE;250,00;271,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXP1863NOI;MOBILIER;AUTRE;BAC DE LAVAGE P1863 NOIR;1188,94;1290,00;0,00;0,00;1096,77;1190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXPORTSMET;MOBILIER;AUTRE;PORTE SECHOIR METAL;14,90;16,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXPORTSNOI;MOBILIER;AUTRE;PORTE SECHOIR BASE EN MARBRE NOIR;49,00;53,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXPORTSPLA;MOBILIER;AUTRE;PORTE SECHOIR PLASTIQUE;9,90;10,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXTABOUCVR;MOBILIER;AUTRE;TABOURET CUIVRE AVEC DOSSIER;50,69;55,00;0,00;0,00;46,08;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
MOBXXTABOUNOI;MOBILIER;AUTRE;TABOURET NOIR CARRE;41,47;45,00;0,00;0,00;36,87;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIAC20VOL1LT;OXYDANT;ALCAN;OXYDANT ALCANTARA 20 VOL 1L;8,70;9,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIAC30VOL1LT;OXYDANT;ALCAN;OXYDANT ALCANTARA 30 VOL 1L;8,94;9,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXICA10VOL1LT;OXYDANT;LABOR;OXYDANT CAPILLOR 10 VOL 1L;9,99;10,84;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXICA20VOL1LT;OXYDANT;LABOR;OXYDANT CAPILLOR 20 VOL 1L;9,99;10,84;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXICA30VOL1LT;OXYDANT;LABOR;OXYDANT CAPILLOR 30 VOL 1L;9,99;10,84;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL05VOL1LT;OXYDANT;ELGON;ELGON OXI-CREAM REVELATEUR 5 vol 1L;7,75;8,41;0,00;0,00;0,00;0,00;8,57;9,30;0,00;0,00;0,00;0,00;13,82;15,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL10VOL1LT;OXYDANT;ELGON;ELGON OXI-CREAM 10 vol Oxydant 1L;6,20;6,73;3,87;4,20;5,58;6,05;6,91;7,50;0,00;0,00;0,00;0,00;10,14;11,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL10VOL5LT;OXYDANT;ELGON;ELGON Oxydant Cream 10 vol-5L;23,64;25,65;0,00;0,00;0,00;0,00;26,27;28,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL20VOL1LT;OXYDANT;ELGON;ELGON OXI-CREAM 20 vol Oxydant 1L;6,20;6,73;3,87;4,20;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;10,14;11,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL20VOL200;OXYDANT;ELGON;ELGON Oxi-cream 6% 20 Vol 200ml;2,05;2,22;0,00;0,00;0,00;0,00;2,30;2,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL20VOL5LT;OXYDANT;ELGON;ELGON Oxydant Creme 20 vol-5L;23,64;25,65;0,00;0,00;0,00;0,00;26,27;28,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL25VOL1LT;OXYDANT;ELGON;ELGON OXI-CREAM 25 vol Oxydant 1L;6,20;6,73;3,87;4,20;5,58;6,05;6,91;7,50;0,00;0,00;0,00;0,00;10,14;11,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL30VOL1LT;OXYDANT;ELGON;ELGON OXI-CREAM 30 vol Oxydant 1L;6,20;6,73;3,87;4,20;5,58;6,05;6,91;7,50;0,00;0,00;0,00;0,00;10,14;11,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL30VOL200;OXYDANT;ELGON;ELGON Oxi-cream 9% 30 Vol 200ml;2,05;2,22;0,00;0,00;0,00;0,00;2,30;2,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL30VOL5LT;OXYDANT;ELGON;ELGON Oxydant Creme 30 vol-5L;23,64;25,65;0,00;0,00;0,00;0,00;26,27;28,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL40VOL1LT;OXYDANT;ELGON;ELGON OXI-CREAM 40 vol Oxydant 1L;6,20;6,73;3,87;4,20;5,58;6,05;6,91;7,50;0,00;0,00;0,00;0,00;10,14;11,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIEL40VOL5LT;OXYDANT;ELGON;ELGON Oxydant Creme 40 vol-5L;23,64;25,65;0,00;0,00;0,00;0,00;26,27;28,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIELMANAT080;OXYDANT;ELGON;ELGON MAN ACTIVATEUR 80ML;1,75;1,90;1,57;1,70;0,00;0,00;1,94;2,10;0,00;0,00;0,00;0,00;3,23;3,50;0,00;0,00;2026-06-08T13:53:35.436Z
OXIER20VOL150;OXYDANT;ERAYB;ERAYBA GAMMA 20 Oxycream 6% 150 ml;2,99;3,24;0,00;0,00;0,00;0,00;3,32;3,60;0,00;0,00;0,00;0,00;4,61;5,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIER30VOL150;OXYDANT;ERAYB;ERAYBA GAMMA 30 Oxycream 9% 150 ml;2,99;3,24;0,00;0,00;0,00;0,00;3,32;3,60;0,00;0,00;0,00;0,00;4,61;5,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIERBLSAC750;OXYDANT;ERAYB;ERAYBA GAMMA Color Bliss ACTIVATOR 750ML;8,29;9,00;0,00;0,00;0,00;0,00;9,22;10,00;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIERBLSBL750;OXYDANT;ERAYB;ERAYBA GAMMA Color Bliss BALM 750ML;19,63;21,30;0,00;0,00;0,00;0,00;22,12;24,00;0,00;0,00;0,00;0,00;33,18;36,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIHO10VOL1LT;OXYDANT;PBS;H2O2 Oxydant 10 VOLUME 1L;6,20;6,73;1,82;1,97;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIHO20VOL1LT;OXYDANT;PBS;H2O2 Oxydant 20 VOLUME 1L;6,20;6,73;2,99;3,24;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIHO30VOL1LT;OXYDANT;PBS;H2O2 Oxydant 30 VOLUME 1L;6,20;6,73;1,82;1,97;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIHO40VOL1LT;OXYDANT;PBS;H2O2 Oxydant 40 VOLUME 1L;6,20;6,73;1,82;1,97;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIHR30VOL100;OXYDANT;;HERMAN'S OXYDANT 30 VOL 100ml;1,99;2,16;0,00;0,00;0,00;0,00;2,21;2,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL10VOL150;OXYDANT;KLERA;OXYDANT KLERAL 10VOLUME 3% 150ML;2,77;3,00;0,00;0,00;0,00;0,00;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL10VOL1LT;OXYDANT;KLERA;OXYDANT KLERAL 10VOLUME 3% 1L;7,20;7,81;0,00;0,00;0,00;0,00;8,29;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL10VOL4LT;OXYDANT;KLERA;OXYDANT KLERAL 10VOLUME 3% 4LT;22,35;24,25;0,00;0,00;0,00;0,00;24,89;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL20VOL150;OXYDANT;KLERA;OXYDANT KLERAL 20VOLUME 6% 150ML;2,77;3,00;0,00;0,00;0,00;0,00;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL20VOL1LT;OXYDANT;KLERA;OXYDANT KLERAL 20VOLUME 6% 1L;7,20;7,81;0,00;0,00;0,00;0,00;8,29;9,00;0,00;0,00;0,00;0,00;11,98;13,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL20VOL4LT;OXYDANT;KLERA;OXYDANT KLERAL 20VOLUME 6% 4LT;22,35;24,25;0,00;0,00;0,00;0,00;24,89;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL30VOL150;OXYDANT;KLERA;OXYDANT KLERAL 30VOLUME 9% 150 ML;2,77;3,00;0,00;0,00;0,00;0,00;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL30VOL1LT;OXYDANT;KLERA;OXYDANT KLERAL 30VOLUME 9% 1L;7,20;7,81;0,00;0,00;0,00;0,00;8,29;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL30VOL4LT;OXYDANT;KLERA;OXYDANT KLERAL 30VOLUME 9% 4LT;22,35;24,25;0,00;0,00;0,00;0,00;24,89;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL40VOL150;OXYDANT;KLERA;OXYDANT KLERAL 40VOLUME 12% 150ML;2,77;3,00;0,00;0,00;0,00;0,00;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL40VOL1LT;OXYDANT;KLERA;KLERAL OXYDANT 40 VOLUME 12% 1L;7,20;7,81;0,00;0,00;0,00;0,00;8,29;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKL40VOL4LT;OXYDANT;KLERA;OXYDANT KLERAL 40VOLUME 12% 4LT;22,35;24,25;0,00;0,00;0,00;0,00;24,89;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKLSPCBL500;OXYDANT;KLERA;OXYDANT KLERAL 5 VOL SPACE BLONDE 500 ml;7,80;8,46;0,00;0,00;0,00;0,00;8,76;9,50;0,00;0,00;0,00;0,00;14,29;15,50;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKM05VOL1LT;OXYDANT;KEMON;SOLFINE OXYDANT 6 vol Oxydant 1L;7,75;8,41;0,00;0,00;0,00;0,00;8,57;9,30;0,00;0,00;0,00;0,00;13,82;15,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKM10VOL1LT;OXYDANT;KEMON;SOLFINE OXYDANT 10 vol Oxydant 1L;6,20;6,73;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;9,22;10,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKM20VOL1LT;OXYDANT;KEMON;SOLFINE OXYDANT 20 vol Oxydant 1L;6,20;6,73;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;9,22;10,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKM30VOL1LT;OXYDANT;KEMON;SOLFINE OXYDANT 30 vol Oxydant 1L;6,20;6,73;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;9,22;10,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKM40VOL1LT;OXYDANT;KEMON;SOLFINE OXYDANT 40 vol Oxydant 1L;6,20;6,73;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;9,22;10,00;0,00;0,00;2026-06-08T13:53:35.436Z
OXIKS20VOL1LT;OXYDANT;BYMBO01;KERASOIN  Oxydant 20 VOLUME 1L;6,20;6,73;2,99;3,24;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-06-08T13:53:35.436Z
